refreshed_time,province,kabupaten_kota,candidate_1_votes,candidate_2_votes,candidate_3_votes,total_votes
2024-02-20 23:15:39.355539,ACEH,ACEH BARAT,57655.0,18065.0,1523.0,77243.0
2024-02-20 23:15:39.355539,ACEH,ACEH BARAT DAYA,40696.0,7064.0,880.0,48640.0
2024-02-20 23:15:39.355539,ACEH,ACEH BESAR,164506.0,22023.0,2829.0,189358.0
2024-02-20 23:15:39.355539,ACEH,ACEH JAYA,35880.0,6151.0,766.0,42797.0
2024-02-20 23:15:39.355539,ACEH,ACEH SELATAN,90274.0,16478.0,1857.0,108609.0
2024-02-20 23:15:39.355539,ACEH,ACEH SINGKIL,19169.0,19756.0,2306.0,41231.0
2024-02-20 23:15:39.355539,ACEH,ACEH TAMIANG,54550.0,47685.0,3277.0,105512.0
2024-02-20 23:15:39.355539,ACEH,ACEH TENGAH,65505.0,42080.0,4729.0,112314.0
2024-02-20 23:15:39.355539,ACEH,ACEH TENGGARA,27647.0,22673.0,2724.0,53044.0
2024-02-20 23:15:39.355539,ACEH,ACEH TIMUR,82161.0,16825.0,1653.0,100639.0
2024-02-20 23:15:39.355539,ACEH,ACEH UTARA,205400.0,36664.0,2759.0,244823.0
2024-02-20 23:15:39.355539,ACEH,BENER MERIAH,33587.0,22755.0,2425.0,58767.0
2024-02-20 23:15:39.355539,ACEH,BIREUEN,184682.0,21676.0,2252.0,208610.0
2024-02-20 23:15:39.355539,ACEH,GAYO LUES,35490.0,12611.0,1176.0,49277.0
2024-02-20 23:15:39.355539,ACEH,KOTA BANDA ACEH,65259.0,14326.0,2010.0,81595.0
2024-02-20 23:15:39.355539,ACEH,KOTA LANGSA,30295.0,15163.0,1092.0,46550.0
2024-02-20 23:15:39.355539,ACEH,KOTA LHOKSEUMAWE,43789.0,8314.0,690.0,52793.0
2024-02-20 23:15:39.355539,ACEH,KOTA SABANG,8216.0,1944.0,186.0,10346.0
2024-02-20 23:15:39.355539,ACEH,KOTA SUBULUSSALAM,19341.0,13329.0,1360.0,34030.0
2024-02-20 23:15:39.355539,ACEH,NAGAN RAYA,43552.0,17906.0,1409.0,62867.0
2024-02-20 23:15:39.355539,ACEH,PIDIE,92110.0,14345.0,1475.0,107930.0
2024-02-20 23:15:39.355539,ACEH,PIDIE JAYA,35321.0,8066.0,425.0,43812.0
2024-02-20 23:15:39.355539,ACEH,SIMEULUE,24182.0,7962.0,663.0,32807.0
2024-02-20 23:15:39.355539,BALI,BADUNG,1421.0,35715.0,30454.0,67590.0
2024-02-20 23:15:39.355539,BALI,BANGLI,1216.0,33205.0,33018.0,67439.0
2024-02-20 23:15:39.355539,BALI,BULELENG,8466.0,79934.0,49543.0,137943.0
2024-02-20 23:15:39.355539,BALI,GIANYAR,2873.0,111513.0,112327.0,226713.0
2024-02-20 23:15:39.355539,BALI,JEMBRANA,5440.0,33539.0,18143.0,57122.0
2024-02-20 23:15:39.355539,BALI,KARANGASEM,5271.0,94540.0,59325.0,159136.0
2024-02-20 23:15:39.355539,BALI,KLUNGKUNG,1499.0,41907.0,25581.0,68987.0
2024-02-20 23:15:39.355539,BALI,KOTA DENPASAR,2851.0,30406.0,18582.0,51839.0
2024-02-20 23:15:39.355539,BALI,TABANAN,2805.0,62318.0,105095.0,170218.0
2024-02-20 23:15:39.355539,BANTEN,KOTA CILEGON,91239.0,110461.0,16481.0,218181.0
2024-02-20 23:15:39.355539,BANTEN,KOTA SERANG,74116.0,108893.0,14698.0,197707.0
2024-02-20 23:15:39.355539,BANTEN,KOTA TANGERANG,104906.0,141931.0,43076.0,289913.0
2024-02-20 23:15:39.355539,BANTEN,KOTA TANGERANG SELATAN,151422.0,189930.0,67460.0,408812.0
2024-02-20 23:15:39.355539,BANTEN,LEBAK,196905.0,428199.0,56245.0,681349.0
2024-02-20 23:15:39.355539,BANTEN,PANDEGLANG,188844.0,294961.0,44076.0,527881.0
2024-02-20 23:15:39.355539,BANTEN,SERANG,177684.0,307880.0,35163.0,520727.0
2024-02-20 23:15:39.355539,BANTEN,TANGERANG,300837.0,575650.0,85278.0,961765.0
2024-02-20 23:15:39.355539,BENGKULU,BENGKULU SELATAN,18267.0,58522.0,11630.0,88419.0
2024-02-20 23:15:39.355539,BENGKULU,BENGKULU TENGAH,10583.0,60665.0,7375.0,78623.0
2024-02-20 23:15:39.355539,BENGKULU,BENGKULU UTARA,19228.0,108168.0,24571.0,151967.0
2024-02-20 23:15:39.355539,BENGKULU,KAUR,12519.0,50462.0,8175.0,71156.0
2024-02-20 23:15:39.355539,BENGKULU,KEPAHIANG,8314.0,46096.0,6708.0,61118.0
2024-02-20 23:15:39.355539,BENGKULU,KOTA BENGKULU,61090.0,126327.0,16941.0,204358.0
2024-02-20 23:15:39.355539,BENGKULU,LEBONG,7685.0,45057.0,6351.0,59093.0
2024-02-20 23:15:39.355539,BENGKULU,MUKO MUKO,20739.0,70784.0,14445.0,105968.0
2024-02-20 23:15:39.355539,BENGKULU,REJANG LEBONG,27276.0,123061.0,18402.0,168739.0
2024-02-20 23:15:39.355539,BENGKULU,SELUMA,17174.0,95822.0,15362.0,128358.0
2024-02-20 23:15:39.355539,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,49437.0,133025.0,73533.0,255995.0
2024-02-20 23:15:39.355539,DAERAH ISTIMEWA YOGYAKARTA,GUNUNGKIDUL,56478.0,246353.0,126459.0,429290.0
2024-02-20 23:15:39.355539,DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,44327.0,69980.0,56708.0,171015.0
2024-02-20 23:15:39.355539,DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,30628.0,80357.0,45739.0,156724.0
2024-02-20 23:15:39.355539,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,105366.0,234187.0,145374.0,484927.0
2024-02-20 23:15:39.355539,DKI JAKARTA,ADM. KEP. SERIBU,7002.0,8841.0,2264.0,18107.0
2024-02-20 23:15:39.355539,DKI JAKARTA,KOTA ADM. JAKARTA BARAT,382423.0,475949.0,227427.0,1085799.0
2024-02-20 23:15:39.355539,DKI JAKARTA,KOTA ADM. JAKARTA PUSAT,199891.0,192185.0,87570.0,479646.0
2024-02-20 23:15:39.355539,DKI JAKARTA,KOTA ADM. JAKARTA SELATAN,240027.0,192108.0,81592.0,513727.0
2024-02-20 23:15:39.355539,DKI JAKARTA,KOTA ADM. JAKARTA TIMUR,487265.0,440987.0,162901.0,1091153.0
2024-02-20 23:15:39.355539,DKI JAKARTA,KOTA ADM. JAKARTA UTARA,127830.0,168205.0,62775.0,358810.0
2024-02-20 23:15:39.355539,GORONTALO,BOALEMO,16375.0,45202.0,6267.0,67844.0
2024-02-20 23:15:39.355539,GORONTALO,BONE BOLANGO,22184.0,48688.0,3153.0,74025.0
2024-02-20 23:15:39.355539,GORONTALO,GORONTALO,47129.0,102764.0,7703.0,157596.0
2024-02-20 23:15:39.355539,GORONTALO,GORONTALO UTARA,18119.0,51544.0,3534.0,73197.0
2024-02-20 23:15:39.355539,GORONTALO,KOTA GORONTALO,33798.0,58382.0,4434.0,96614.0
2024-02-20 23:15:39.355539,GORONTALO,POHUWATO,15549.0,38800.0,3703.0,58052.0
2024-02-20 23:15:39.355539,JAMBI,KERINCI,33583.0,85609.0,6439.0,125631.0
2024-02-20 23:15:39.355539,JAMBI,MERANGIN,42188.0,129947.0,22136.0,194271.0
2024-02-20 23:15:39.355539,JAMBI,MUARO JAMBI,29821.0,109884.0,20115.0,159820.0
2024-02-20 23:15:39.355539,JAMBI,BATANGHARI,27016.0,82658.0,13158.0,122832.0
2024-02-20 23:15:39.355539,JAMBI,BUNGO,35333.0,101286.0,12639.0,149258.0
2024-02-20 23:15:39.355539,JAMBI,KOTA JAMBI,80858.0,137848.0,24317.0,243023.0
2024-02-20 23:15:39.355539,JAMBI,KOTA SUNGAI PENUH,18672.0,30916.0,1943.0,51531.0
2024-02-20 23:15:39.355539,JAMBI,SAROLANGUN,24336.0,67495.0,12095.0,103926.0
2024-02-20 23:15:39.355539,JAMBI,TANJUNG JABUNG BARAT,33545.0,87261.0,15382.0,136188.0
2024-02-20 23:15:39.355539,JAMBI,TANJUNG JABUNG TIMUR,26588.0,75885.0,12555.0,115028.0
2024-02-20 23:15:39.355539,JAMBI,TEBO,24260.0,83600.0,20536.0,128396.0
2024-02-20 23:15:39.355539,JAWA BARAT,BANDUNG,369733.0,831439.0,88032.0,1289204.0
2024-02-20 23:15:39.355539,JAWA BARAT,BANDUNG BARAT,195256.0,494869.0,52553.0,742678.0
2024-02-20 23:15:39.355539,JAWA BARAT,BEKASI,121983.0,181278.0,30883.0,334144.0
2024-02-20 23:15:39.355539,JAWA BARAT,BOGOR,635636.0,1091763.0,151500.0,1878899.0
2024-02-20 23:15:39.355539,JAWA BARAT,CIAMIS,227513.0,288547.0,69434.0,585494.0
2024-02-20 23:15:39.355539,JAWA BARAT,CIANJUR,191233.0,348464.0,46740.0,586437.0
2024-02-20 23:15:39.355539,JAWA BARAT,CIREBON,131782.0,442922.0,106627.0,681331.0
2024-02-20 23:15:39.355539,JAWA BARAT,GARUT,468865.0,751299.0,88726.0,1308890.0
2024-02-20 23:15:39.355539,JAWA BARAT,INDRAMAYU,85221.0,451058.0,111185.0,647464.0
2024-02-20 23:15:39.355539,JAWA BARAT,KARAWANG,141517.0,419176.0,47711.0,608404.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA BANDUNG,276541.0,396934.0,91979.0,765454.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA BANJAR,27211.0,59063.0,18770.0,105044.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA BEKASI,207453.0,222435.0,72740.0,502628.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA BOGOR,155210.0,207913.0,44073.0,407196.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA CIMAHI,90484.0,137795.0,24429.0,252708.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA CIREBON,36833.0,74035.0,21559.0,132427.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA DEPOK,306573.0,335178.0,93105.0,734856.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA SUKABUMI,67069.0,93055.0,16000.0,176124.0
2024-02-20 23:15:39.355539,JAWA BARAT,KOTA TASIKMALAYA,164807.0,228862.0,33116.0,426785.0
2024-02-20 23:15:39.355539,JAWA BARAT,KUNINGAN,167594.0,160208.0,41607.0,369409.0
2024-02-20 23:15:39.355539,JAWA BARAT,MAJALENGKA,117446.0,241715.0,48731.0,407892.0
2024-02-20 23:15:39.355539,JAWA BARAT,PANGANDARAN,46173.0,87861.0,34735.0,168769.0
2024-02-20 23:15:39.355539,JAWA BARAT,PURWAKARTA,113489.0,230849.0,18527.0,362865.0
2024-02-20 23:15:39.355539,JAWA BARAT,SUBANG,88590.0,379424.0,48285.0,516299.0
2024-02-20 23:15:39.355539,JAWA BARAT,SUKABUMI,379759.0,599525.0,75938.0,1055222.0
2024-02-20 23:15:39.355539,JAWA BARAT,SUMEDANG,160595.0,474410.0,67572.0,702577.0
2024-02-20 23:15:39.355539,JAWA BARAT,TASIKMALAYA,415868.0,537892.0,92789.0,1046549.0
2024-02-20 23:15:39.355539,JAWA TENGAH,BANGKALAN,27090.0,54095.0,15265.0,96450.0
2024-02-20 23:15:39.355539,JAWA TENGAH,BANYUWANGI,27344.0,157123.0,41104.0,225571.0
2024-02-20 23:15:39.355539,JAWA TENGAH,BLITAR,49644.0,340546.0,158070.0,548260.0
2024-02-20 23:15:39.355539,JAWA TENGAH,BOJONEGORO,48690.0,402911.0,90166.0,541767.0
2024-02-20 23:15:39.355539,JAWA TENGAH,BONDOWOSO,123489.0,222788.0,29529.0,375806.0
2024-02-20 23:15:39.355539,JAWA TENGAH,GRESIK,97553.0,429785.0,91247.0,618585.0
2024-02-20 23:15:39.355539,JAWA TENGAH,JEMBER,132964.0,503182.0,113186.0,749332.0
2024-02-20 23:15:39.355539,JAWA TENGAH,JOMBANG,82495.0,536100.0,141590.0,760185.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KEDIRI,88914.0,640043.0,239232.0,968189.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA BATU,16496.0,74618.0,22857.0,113971.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA BLITAR,4464.0,22814.0,10613.0,37891.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA KEDIRI,16277.0,82251.0,24733.0,123261.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA MADIUN,11992.0,54320.0,21002.0,87314.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA MALANG,47224.0,126944.0,45862.0,220030.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA MOJOKERTO,6987.0,34955.0,9157.0,51099.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA PASURUAN,22930.0,76276.0,15593.0,114799.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA PROBOLINGGO,17562.0,67240.0,13647.0,98449.0
2024-02-20 23:15:39.355539,JAWA TENGAH,KOTA SURABAYA,77509.0,270447.0,106249.0,454205.0
2024-02-20 23:15:39.355539,JAWA TENGAH,LAMONGAN,85403.0,424068.0,92841.0,602312.0
2024-02-20 23:15:39.355539,JAWA TENGAH,LUMAJANG,92891.0,408863.0,98702.0,600456.0
2024-02-20 23:15:39.355539,JAWA TENGAH,MADIUN,34836.0,276444.0,77930.0,389210.0
2024-02-20 23:15:39.355539,JAWA TENGAH,MAGETAN,24201.0,125243.0,39416.0,188860.0
2024-02-20 23:15:39.355539,JAWA TENGAH,MALANG,119316.0,638664.0,212370.0,970350.0
2024-02-20 23:15:39.355539,JAWA TENGAH,MOJOKERTO,65696.0,497404.0,104135.0,667235.0
2024-02-20 23:15:39.355539,JAWA TENGAH,NGANJUK,46598.0,436250.0,119570.0,602418.0
2024-02-20 23:15:39.355539,JAWA TENGAH,NGAWI,27025.0,164412.0,65905.0,257342.0
2024-02-20 23:15:39.355539,JAWA TENGAH,PACITAN,56341.0,260986.0,39027.0,356354.0
2024-02-20 23:15:39.355539,JAWA TENGAH,PAMEKASAN,145826.0,120866.0,17980.0,284672.0
2024-02-20 23:15:39.355539,JAWA TENGAH,PASURUAN,179055.0,719631.0,104169.0,1002855.0
2024-02-20 23:15:39.355539,JAWA TENGAH,PONOROGO,74426.0,367825.0,118588.0,560839.0
2024-02-20 23:15:39.355539,JAWA TENGAH,PROBOLINGGO,95353.0,360662.0,45726.0,501741.0
2024-02-20 23:15:39.355539,JAWA TENGAH,SAMPANG,80724.0,78257.0,13003.0,171984.0
2024-02-20 23:15:39.355539,JAWA TENGAH,SIDOARJO,82050.0,360510.0,79835.0,522395.0
2024-02-20 23:15:39.355539,JAWA TENGAH,SITUBONDO,143117.0,214262.0,33657.0,391036.0
2024-02-20 23:15:39.355539,JAWA TENGAH,SUMENEP,127446.0,140568.0,35410.0,303424.0
2024-02-20 23:15:39.355539,JAWA TENGAH,TRENGGALEK,28090.0,199424.0,74197.0,301711.0
2024-02-20 23:15:39.355539,JAWA TENGAH,TUBAN,75688.0,498664.0,143675.0,718027.0
2024-02-20 23:15:39.355539,JAWA TENGAH,TULUNGAGUNG,40033.0,311597.0,114884.0,466514.0
2024-02-20 23:15:39.355539,JAWA TIMUR,BANGKALAN,27090.0,54095.0,15265.0,96450.0
2024-02-20 23:15:39.355539,JAWA TIMUR,BANYUWANGI,27344.0,157123.0,41104.0,225571.0
2024-02-20 23:15:39.355539,JAWA TIMUR,BLITAR,49644.0,340546.0,158070.0,548260.0
2024-02-20 23:15:39.355539,JAWA TIMUR,BOJONEGORO,48690.0,402911.0,90166.0,541767.0
2024-02-20 23:15:39.355539,JAWA TIMUR,BONDOWOSO,123489.0,222788.0,29529.0,375806.0
2024-02-20 23:15:39.355539,JAWA TIMUR,GRESIK,97553.0,429785.0,91247.0,618585.0
2024-02-20 23:15:39.355539,JAWA TIMUR,JEMBER,132964.0,503182.0,113186.0,749332.0
2024-02-20 23:15:39.355539,JAWA TIMUR,JOMBANG,82495.0,536100.0,141590.0,760185.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KEDIRI,88914.0,640043.0,239232.0,968189.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA BATU,16496.0,74618.0,22857.0,113971.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA BLITAR,4464.0,22814.0,10613.0,37891.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA KEDIRI,16277.0,82251.0,24733.0,123261.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA MADIUN,11992.0,54320.0,21002.0,87314.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA MALANG,47224.0,126944.0,45862.0,220030.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA MOJOKERTO,6987.0,34955.0,9157.0,51099.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA PASURUAN,22930.0,76276.0,15593.0,114799.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA PROBOLINGGO,17562.0,67240.0,13647.0,98449.0
2024-02-20 23:15:39.355539,JAWA TIMUR,KOTA SURABAYA,77509.0,270447.0,106249.0,454205.0
2024-02-20 23:15:39.355539,JAWA TIMUR,LAMONGAN,85403.0,424068.0,92841.0,602312.0
2024-02-20 23:15:39.355539,JAWA TIMUR,LUMAJANG,92891.0,408863.0,98702.0,600456.0
2024-02-20 23:15:39.355539,JAWA TIMUR,MADIUN,34836.0,276444.0,77930.0,389210.0
2024-02-20 23:15:39.355539,JAWA TIMUR,MAGETAN,24201.0,125243.0,39416.0,188860.0
2024-02-20 23:15:39.355539,JAWA TIMUR,MALANG,119316.0,638664.0,212370.0,970350.0
2024-02-20 23:15:39.355539,JAWA TIMUR,MOJOKERTO,65696.0,497404.0,104135.0,667235.0
2024-02-20 23:15:39.355539,JAWA TIMUR,NGANJUK,46598.0,436250.0,119570.0,602418.0
2024-02-20 23:15:39.355539,JAWA TIMUR,NGAWI,27025.0,164412.0,65905.0,257342.0
2024-02-20 23:15:39.355539,JAWA TIMUR,PACITAN,56341.0,260986.0,39027.0,356354.0
2024-02-20 23:15:39.355539,JAWA TIMUR,PAMEKASAN,145826.0,120866.0,17980.0,284672.0
2024-02-20 23:15:39.355539,JAWA TIMUR,PASURUAN,179055.0,719631.0,104169.0,1002855.0
2024-02-20 23:15:39.355539,JAWA TIMUR,PONOROGO,74426.0,367825.0,118588.0,560839.0
2024-02-20 23:15:39.355539,JAWA TIMUR,PROBOLINGGO,95353.0,360662.0,45726.0,501741.0
2024-02-20 23:15:39.355539,JAWA TIMUR,SAMPANG,80724.0,78257.0,13003.0,171984.0
2024-02-20 23:15:39.355539,JAWA TIMUR,SIDOARJO,82050.0,360510.0,79835.0,522395.0
2024-02-20 23:15:39.355539,JAWA TIMUR,SITUBONDO,143117.0,214262.0,33657.0,391036.0
2024-02-20 23:15:39.355539,JAWA TIMUR,SUMENEP,127446.0,140568.0,35410.0,303424.0
2024-02-20 23:15:39.355539,JAWA TIMUR,TRENGGALEK,28090.0,199424.0,74197.0,301711.0
2024-02-20 23:15:39.355539,JAWA TIMUR,TUBAN,75688.0,498664.0,143675.0,718027.0
2024-02-20 23:15:39.355539,JAWA TIMUR,TULUNGAGUNG,40033.0,311597.0,114884.0,466514.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,BENGKAYANG,12747.0,80676.0,21801.0,115224.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KAPUAS HULU,19218.0,82513.0,19320.0,121051.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KAYONG UTARA,7737.0,22284.0,3870.0,33891.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KETAPANG,33512.0,113035.0,27716.0,174263.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KOTA PONTIANAK,84217.0,90876.0,27857.0,202950.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KOTA SINGKAWANG,16285.0,34499.0,14991.0,65775.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,KUBU RAYA,96619.0,130586.0,31882.0,259087.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,LANDAK,7906.0,85496.0,28819.0,122221.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,MELAWI,7515.0,44442.0,8234.0,60191.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,MEMPAWAH,58766.0,69283.0,19496.0,147545.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,SAMBAS,72825.0,142445.0,32953.0,248223.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,SANGGAU,19383.0,134436.0,40640.0,194459.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,SEKADAU,4556.0,28457.0,8669.0,41682.0
2024-02-20 23:15:39.355539,KALIMANTAN BARAT,SINTANG,16905.0,129244.0,31784.0,177933.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,BALANGAN,20950.0,30593.0,3275.0,54818.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,BANJAR,31243.0,41398.0,4340.0,76981.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,BARITO KUALA,31199.0,58180.0,7713.0,97092.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,HULU SUNGAI SELATAN,56877.0,56159.0,6522.0,119558.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,HULU SUNGAI TENGAH,55311.0,55544.0,5731.0,116586.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,HULU SUNGAI UTARA,54456.0,44201.0,4325.0,102982.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,KOTA BANJARBARU,12994.0,23297.0,3453.0,39744.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,KOTA BANJARMASIN,65215.0,87319.0,12446.0,164980.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,KOTABARU,20693.0,69455.0,7242.0,97390.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,TABALONG,49180.0,63479.0,6960.0,119619.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,TANAH BUMBU,19344.0,76141.0,7684.0,103169.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,TANAH LAUT,29154.0,77157.0,9441.0,115752.0
2024-02-20 23:15:39.355539,KALIMANTAN SELATAN,TAPIN,19001.0,37544.0,3333.0,59878.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,BARITO SELATAN,12211.0,46542.0,5321.0,64074.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,BARITO TIMUR,8022.0,40873.0,4878.0,53773.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,BARITO UTARA,5821.0,18959.0,2196.0,26976.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,GUNUNG MAS,1511.0,25102.0,3823.0,30436.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,KAPUAS,34103.0,99702.0,11757.0,145562.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,KATINGAN,5307.0,38996.0,6654.0,50957.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,KOTA PALANGKARAYA,4940.0,16700.0,2509.0,24149.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,22879.0,93833.0,18513.0,135225.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,KOTAWARINGIN TIMUR,25432.0,87299.0,13251.0,125982.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,LAMANDAU,2420.0,24330.0,5164.0,31914.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,MURUNG RAYA,10251.0,40135.0,3753.0,54139.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,PULANG PISAU,8068.0,52288.0,7124.0,67480.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,SERUYAN,12464.0,54927.0,10221.0,77612.0
2024-02-20 23:15:39.355539,KALIMANTAN TENGAH,SUKAMARA,1934.0,9182.0,1574.0,12690.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,BERAU,16089.0,63563.0,8227.0,87879.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KOTA BALIKPAPAN,54543.0,156762.0,27092.0,238397.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KOTA BONTANG,11925.0,26962.0,5014.0,43901.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KOTA SAMARINDA,32766.0,85626.0,13812.0,132204.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KUTAI BARAT,1770.0,11477.0,1871.0,15118.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KUTAI KARTANEGARA,26553.0,112091.0,16390.0,155034.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,KUTAI TIMUR,16408.0,64520.0,11013.0,91941.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,MAHAKAM ULU,542.0,12224.0,2643.0,15409.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,PASER,28676.0,91149.0,11193.0,131018.0
2024-02-20 23:15:39.355539,KALIMANTAN TIMUR,PENAJAM PASER UTARA,7778.0,35071.0,4291.0,47140.0
2024-02-20 23:15:39.355539,KALIMANTAN UTARA,BULUNGAN,10674.0,43307.0,8163.0,62144.0
2024-02-20 23:15:39.355539,KALIMANTAN UTARA,KOTA TARAKAN,16283.0,49950.0,7155.0,73388.0
2024-02-20 23:15:39.355539,KALIMANTAN UTARA,MALINAU,2050.0,15864.0,4122.0,22036.0
2024-02-20 23:15:39.355539,KALIMANTAN UTARA,NUNUKAN,12969.0,47202.0,7612.0,67783.0
2024-02-20 23:15:39.355539,KALIMANTAN UTARA,TANA TIDUNG,2878.0,11654.0,2426.0,16958.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BANGKA,32233.0,66048.0,23018.0,121299.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BANGKA BARAT,20094.0,51973.0,16434.0,88501.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BANGKA SELATAN,15290.0,66217.0,13517.0,95024.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BANGKA TENGAH,28427.0,67283.0,20219.0,115929.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BELITUNG,16902.0,54719.0,15445.0,87066.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,BELITUNG TIMUR,6864.0,33718.0,10725.0,51307.0
2024-02-20 23:15:39.355539,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,20527.0,40180.0,12939.0,73646.0
2024-02-20 23:15:39.355539,LAMPUNG,KOTA BANDAR LAMPUNG,90636.0,185811.0,33034.0,309481.0
2024-02-20 23:15:39.355539,LAMPUNG,KOTA METRO,22240.0,63435.0,13003.0,98678.0
2024-02-20 23:15:39.355539,LAMPUNG,LAMPUNG BARAT,22195.0,87546.0,30306.0,140047.0
2024-02-20 23:15:39.355539,LAMPUNG,LAMPUNG SELATAN,66020.0,302626.0,67505.0,436151.0
2024-02-20 23:15:39.355539,LAMPUNG,LAMPUNG TENGAH,72698.0,489826.0,107674.0,670198.0
2024-02-20 23:15:39.355539,LAMPUNG,LAMPUNG TIMUR,50863.0,348611.0,82061.0,481535.0
2024-02-20 23:15:39.355539,LAMPUNG,LAMPUNG UTARA,53297.0,228316.0,30967.0,312580.0
